type,spec_version,id,created_by_ref,created,modified,name,description,external_references,object_marking_refs,x_mitre_attack_spec_version,x_mitre_domains,x_mitre_modified_by_ref,x_mitre_version,x_mitre_aliases,x_mitre_deprecated,x_mitre_contributors,x_mitre_platforms,is_family
malware,2.1,malware--7451bcf9-e6e6-4a70-bc3d-1599173d0035,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-04-18T17:59:24.739Z,2024-04-11T02:18:12.743Z,HOMEFRY,[HOMEFRY](https://attack.mitre.org/software/S0232) is a 64-bit Windows password dumper/cracker that has previously been used in conjunction with other [Leviathan](https://attack.mitre.org/groups/G0065) backdoors. (Citation: FireEye Periscope March 2018),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0232', 'external_id': 'S0232'}, {'source_name': 'HOMEFRY', 'description': '(Citation: FireEye Periscope March 2018)'}, {'source_name': 'FireEye Periscope March 2018', 'description': 'FireEye. (2018, March 16). Suspected Chinese Cyber Espionage Group (TEMP.Periscope) Targeting U.S. Engineering and Maritime Industries. Retrieved April 11, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2018/03/suspected-chinese-espionage-group-targeting-maritime-and-engineering-industries.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,['HOMEFRY'],False,,['Windows'],True
malware,2.1,malware--73d08401-005f-4e1f-90b9-8f45d120879f,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2022-02-01T19:19:26.408Z,2022-05-11T14:00:00.188Z,Ferocious,[Ferocious](https://attack.mitre.org/software/S0679) is a first stage implant composed of VBS and PowerShell scripts that has been used by [WIRTE](https://attack.mitre.org/groups/G0090) since at least 2021.(Citation: Kaspersky WIRTE November 2021),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0679', 'external_id': 'S0679'}, {'source_name': 'Kaspersky WIRTE November 2021', 'description': 'Yamout, M. (2021, November 29). WIRTE’s campaign in the Middle East ‘living off the land’ since at least 2019. Retrieved February 1, 2022.', 'url': 'https://securelist.com/wirtes-campaign-in-the-middle-east-living-off-the-land-since-at-least-2019/105044'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['Ferocious'],,,['Windows'],True
malware,2.1,malware--73c4711b-407a-449d-b269-e3b1531fe7a9,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-05-18T19:51:37.488Z,2023-03-22T05:29:42.303Z,SHARPSTATS,[SHARPSTATS](https://attack.mitre.org/software/S0450) is a .NET backdoor used by [MuddyWater](https://attack.mitre.org/groups/G0069) since at least 2019.(Citation: TrendMicro POWERSTATS V3 June 2019),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0450', 'external_id': 'S0450'}, {'source_name': 'TrendMicro POWERSTATS V3 June 2019', 'description': 'Lunghi, D. and Horejsi, J.. (2019, June 10). MuddyWater Resurfaces, Uses Multi-Stage Backdoor POWERSTATS V3 and New Post-Exploitation Tools. Retrieved May 14, 2020.', 'url': 'https://blog.trendmicro.com/trendlabs-security-intelligence/muddywater-resurfaces-uses-multi-stage-backdoor-powerstats-v3-and-new-post-exploitation-tools/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['SHARPSTATS'],False,,['Windows'],True
malware,2.1,malware--73a4793a-ce55-4159-b2a6-208ef29b326f,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-04-18T17:59:24.739Z,2023-03-20T22:03:44.662Z,Hydraq,"[Hydraq](https://attack.mitre.org/software/S0203) is a data-theft trojan first used by [Elderwood](https://attack.mitre.org/groups/G0066) in the 2009 Google intrusion known as Operation Aurora, though variations of this trojan have been used in more recent campaigns by other Chinese actors, possibly including [APT17](https://attack.mitre.org/groups/G0025).(Citation: MicroFocus 9002 Aug 2016)(Citation: Symantec Elderwood Sept 2012)(Citation: Symantec Trojan.Hydraq Jan 2010)(Citation: ASERT Seven Pointed Dagger Aug 2015)(Citation: FireEye DeputyDog 9002 November 2013)(Citation: ProofPoint GoT 9002 Aug 2017)(Citation: FireEye Sunshop Campaign May 2013)(Citation: PaloAlto 3102 Sept 2015)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0203', 'external_id': 'S0203'}, {'source_name': '9002 RAT', 'description': '(Citation: MicroFocus 9002 Aug 2016)'}, {'source_name': 'Roarur', 'description': '(Citation: Novetta-Axiom)'}, {'source_name': 'MdmBot', 'description': '(Citation: Novetta-Axiom)'}, {'source_name': 'HomeUnix', 'description': '(Citation: Novetta-Axiom)'}, {'source_name': 'Homux', 'description': '(Citation: Novetta-Axiom)'}, {'source_name': 'HidraQ', 'description': '(Citation: Novetta-Axiom)'}, {'source_name': 'HydraQ', 'description': '(Citation: Novetta-Axiom)'}, {'source_name': 'McRat', 'description': '(Citation: Novetta-Axiom)'}, {'source_name': 'Hydraq', 'description': '(Citation: Symantec Elderwood Sept 2012) (Citation: Symantec Trojan.Hydraq Jan 2010)'}, {'source_name': 'Aurora', 'description': '(Citation: Symantec Elderwood Sept 2012)(Citation: Symantec Trojan.Hydraq Jan 2010)'}, {'source_name': 'ASERT Seven Pointed Dagger Aug 2015', 'description': 'ASERT. (2015, August). ASERT Threat Intelligence Report – Uncovering the Seven Pointed Dagger. Retrieved March 19, 2018.', 'url': 'https://www.arbornetworks.com/blog/asert/wp-content/uploads/2016/01/ASERT-Threat-Intelligence-Brief-2015-08-Uncovering-the-Seven-Point-Dagger.pdf'}, {'source_name': 'PaloAlto 3102 Sept 2015', 'description': 'Falcone, R. & Miller-Osborn, J. (2015, September 23). Chinese Actors Use ‘3102’ Malware in Attacks on US Government and EU Media. Retrieved March 19, 2018.', 'url': 'https://researchcenter.paloaltonetworks.com/2015/09/chinese-actors-use-3102-malware-in-attacks-on-us-government-and-eu-media/'}, {'source_name': 'ProofPoint GoT 9002 Aug 2017', 'description': 'Huss, D. & Mesa, M. (2017, August 25). Operation RAT Cook: Chinese APT actors use fake Game of Thrones leaks as lures. Retrieved March 19, 2018.', 'url': 'https://www.proofpoint.com/us/threat-insight/post/operation-rat-cook-chinese-apt-actors-use-fake-game-thrones-leaks-lures'}, {'source_name': 'FireEye Sunshop Campaign May 2013', 'description': 'Moran, N. (2013, May 20). Ready for Summer: The Sunshop Campaign. Retrieved March 19, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2013/05/ready-for-summer-the-sunshop-campaign.html'}, {'source_name': 'FireEye DeputyDog 9002 November 2013', 'description': 'Moran, N. et al.. (2013, November 10). Operation Ephemeral Hydra: IE Zero-Day Linked to DeputyDog Uses Diskless Method. Retrieved March 19, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2013/11/operation-ephemeral-hydra-ie-zero-day-linked-to-deputydog-uses-diskless-method.html'}, {'source_name': 'Novetta-Axiom', 'description': 'Novetta. (n.d.). Operation SMN: Axiom Threat Actor Group Report. Retrieved November 12, 2014.', 'url': 'https://web.archive.org/web/20230115144216/http://www.novetta.com/wp-content/uploads/2014/11/Executive_Summary-Final_1.pdf'}, {'source_name': 'Symantec Elderwood Sept 2012', 'description': ""O'Gorman, G., and McDonald, G.. (2012, September 6). The Elderwood Project. Retrieved February 15, 2018."", 'url': 'https://web.archive.org/web/20190717233006/http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/the-elderwood-project.pdf'}, {'source_name': 'MicroFocus 9002 Aug 2016', 'description': 'Petrovsky, O. (2016, August 30). “9002 RAT” -- a second building on the left. Retrieved February 20, 2018.', 'url': 'https://community.softwaregrp.com/t5/Security-Research/9002-RAT-a-second-building-on-the-left/ba-p/228686#.WosBVKjwZPZ'}, {'source_name': 'Symantec Trojan.Hydraq Jan 2010', 'description': 'Symantec Security Response. (2010, January 18). The Trojan.Hydraq Incident. Retrieved February 20, 2018.', 'url': 'https://www.symantec.com/connect/blogs/trojanhydraq-incident'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.0,"['Hydraq', 'Roarur', 'MdmBot', 'HomeUnix', 'Homux', 'HidraQ', 'HydraQ', 'McRat', 'Aurora', '9002 RAT']",False,,['Windows'],True
malware,2.1,malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:33:09.453Z,2022-04-25T14:00:00.188Z,XTunnel,[XTunnel](https://attack.mitre.org/software/S0117) a VPN-like network proxy tool that can relay traffic between a C2 server and a victim. It was first seen in May 2013 and reportedly used by [APT28](https://attack.mitre.org/groups/G0007) during the compromise of the Democratic National Committee. (Citation: Crowdstrike DNC June 2016) (Citation: Invincea XTunnel) (Citation: ESET Sednit Part 2),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0117', 'external_id': 'S0117'}, {'source_name': 'XTunnel', 'description': '(Citation: ESET Sednit Part 2)'}, {'source_name': 'Trojan.Shunnael', 'description': '(Citation: Symantec APT28 Oct 2018)'}, {'source_name': 'X-Tunnel', 'description': '(Citation: Crowdstrike DNC June 2016)(Citation: Symantec APT28 Oct 2018)'}, {'source_name': 'XAPS', 'description': '(Citation: ESET Sednit Part 2)'}, {'source_name': 'Crowdstrike DNC June 2016', 'description': 'Alperovitch, D.. (2016, June 15). Bears in the Midst: Intrusion into the Democratic National Committee. Retrieved August 3, 2016.', 'url': 'https://www.crowdstrike.com/blog/bears-midst-intrusion-democratic-national-committee/'}, {'source_name': 'Invincea XTunnel', 'description': 'Belcher, P.. (2016, July 28). Tunnel of Gov: DNC Hack and the Russian XTunnel. Retrieved August 3, 2016.', 'url': 'https://www.invincea.com/2016/07/tunnel-of-gov-dnc-hack-and-the-russian-xtunnel/'}, {'source_name': 'ESET Sednit Part 2', 'description': 'ESET. (2016, October). En Route with Sednit - Part 2: Observing the Comings and Goings. Retrieved November 21, 2016.', 'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part-2.pdf'}, {'source_name': 'Symantec APT28 Oct 2018', 'description': 'Symantec Security Response. (2018, October 04). APT28: New Espionage Operations Target Military and Government Organizations. Retrieved November 14, 2018.', 'url': 'https://www.symantec.com/blogs/election-security/apt28-espionage-military-government'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.1,"['XTunnel', 'Trojan.Shunnael', 'X-Tunnel', 'XAPS']",,,['Windows'],True
malware,2.1,malware--72f54d66-675d-4587-9bd3-4ed09f9522e4,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:22.213Z,2023-08-17T19:51:14.195Z,Carbanak,"[Carbanak](https://attack.mitre.org/software/S0030) is a full-featured, remote backdoor used by a group of the same name ([Carbanak](https://attack.mitre.org/groups/G0008)). It is intended for espionage, data exfiltration, and providing remote access to infected machines. (Citation: Kaspersky Carbanak) (Citation: FireEye CARBANAK June 2017)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0030', 'external_id': 'S0030'}, {'source_name': 'Carbanak', 'description': '(Citation: FireEye CARBANAK June 2017)'}, {'source_name': 'Anunak', 'description': '(Citation: Fox-It Anunak Feb 2015) (Citation: FireEye CARBANAK June 2017)'}, {'source_name': 'FireEye CARBANAK June 2017', 'description': 'Bennett, J., Vengerik, B. (2017, June 12). Behind the CARBANAK Backdoor. Retrieved June 11, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2017/06/behind-the-carbanak-backdoor.html'}, {'source_name': 'Kaspersky Carbanak', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2015, February). CARBANAK APT THE GREAT BANK ROBBERY. Retrieved August 23, 2018."", 'url': 'https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/08064518/Carbanak_APT_eng.pdf'}, {'source_name': 'Fox-It Anunak Feb 2015', 'description': 'Prins, R. (2015, February 16). Anunak (aka Carbanak) Update. Retrieved January 20, 2017.', 'url': 'https://www.fox-it.com/en/news/blog/anunak-aka-carbanak-update/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,"['Carbanak', 'Anunak']",False,,['Windows'],True
malware,2.1,malware--72b5f07f-5448-4e00-9ff2-08bc193a7b77,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2024-02-08T15:23:05.910Z,2024-04-19T13:24:36.873Z,NGLite,"[NGLite](https://attack.mitre.org/software/S1106) is a backdoor Trojan that is only capable of running commands received through its C2 channel. While the capabilities are standard for a backdoor, NGLite uses a novel C2 channel that leverages a decentralized network based on the legitimate NKN to communicate between the backdoor and the actors.(Citation: NGLite Trojan)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1106', 'external_id': 'S1106'}, {'source_name': 'NGLite Trojan', 'description': 'Robert Falcone, Jeff White, and Peter Renals. (2021, November 7). Targeted Attack Campaign Against ManageEngine ADSelfService Plus Delivers Godzilla Webshells, NGLite Trojan and KdcSponge Stealer. Retrieved February 8, 2024.', 'url': 'https://unit42.paloaltonetworks.com/manageengine-godzilla-nglite-kdcsponge/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['NGLite'],False,,['Windows'],True
malware,2.1,malware--72911fe3-f085-40f7-b4f2-f25a4221fe44,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2021-11-16T14:33:46.321Z,2024-04-11T02:32:04.884Z,FoggyWeb,[FoggyWeb](https://attack.mitre.org/software/S0661) is a passive and highly-targeted backdoor capable of remotely exfiltrating sensitive information from a compromised Active Directory Federated Services (AD FS) server. It has been used by [APT29](https://attack.mitre.org/groups/G0016) since at least early April 2021.(Citation: MSTIC FoggyWeb September 2021),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0661', 'external_id': 'S0661'}, {'source_name': 'MSTIC FoggyWeb September 2021', 'description': 'Ramin Nafisi. (2021, September 27). FoggyWeb: Targeted NOBELIUM malware leads to persistent backdoor. Retrieved October 4, 2021.', 'url': 'https://www.microsoft.com/security/blog/2021/09/27/foggyweb-targeted-nobelium-malware-leads-to-persistent-backdoor/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['FoggyWeb'],False,"['Craig Smith, BT Security']",['Windows'],True
malware,2.1,malware--727afb95-3d0f-4451-b297-362a43909923,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2021-03-19T16:26:04.260Z,2022-05-11T14:00:00.188Z,ThiefQuest,"[ThiefQuest](https://attack.mitre.org/software/S0595) is a virus, data stealer, and wiper that presents itself as ransomware targeting macOS systems. [ThiefQuest](https://attack.mitre.org/software/S0595) was first seen in 2020 distributed via trojanized pirated versions of popular macOS software on Russian forums sharing torrent links.(Citation: Reed thiefquest fake ransom) Even though [ThiefQuest](https://attack.mitre.org/software/S0595) presents itself as ransomware, since the dynamically generated encryption key is never sent to the attacker it may be more appropriately thought of as a form of wiper malware.(Citation: wardle evilquest partii)(Citation: reed thiefquest ransomware analysis)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0595', 'external_id': 'S0595'}, {'source_name': 'ThiefQuest', 'description': '(Citation: Reed thiefquest fake ransom)'}, {'source_name': 'EvilQuest', 'description': '(Citation: Reed thiefquest fake ransom)'}, {'source_name': 'MacRansom.K', 'description': '(Citation: SentinelOne EvilQuest Ransomware Spyware 2020)'}, {'source_name': 'wardle evilquest partii', 'description': 'Patrick Wardle. (2020, July 3). OSX.EvilQuest Uncovered part ii: insidious capabilities. Retrieved March 21, 2021.', 'url': 'https://objective-see.com/blog/blog_0x60.html'}, {'source_name': 'SentinelOne EvilQuest Ransomware Spyware 2020', 'description': 'Phil Stokes. (2020, July 8). “EvilQuest” Rolls Ransomware, Spyware & Data Theft Into One. Retrieved April 1, 2021.', 'url': 'https://www.sentinelone.com/blog/evilquest-a-new-macos-malware-rolls-ransomware-spyware-and-data-theft-into-one/'}, {'source_name': 'Reed thiefquest fake ransom', 'description': 'Thomas Reed. (2020, July 7). Mac ThiefQuest malware may not be ransomware after all. Retrieved March 18, 2021.', 'url': 'https://blog.malwarebytes.com/detections/osx-thiefquest/'}, {'source_name': 'reed thiefquest ransomware analysis', 'description': 'Thomas Reed. (2020, July 7). Mac ThiefQuest malware may not be ransomware after all. Retrieved March 22, 2021.', 'url': 'https://blog.malwarebytes.com/mac/2020/07/mac-thiefquest-malware-may-not-be-ransomware-after-all/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,"['ThiefQuest', 'MacRansom.K', 'EvilQuest']",False,,['macOS'],True
malware,2.1,malware--7230ded7-3b1a-4d6e-9735-d0ffd47af9f6,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2023-02-10T18:05:56.465Z,2023-04-18T12:41:37.940Z,SVCReady,"[SVCReady](https://attack.mitre.org/software/S1064) is a loader that has been used since at least April 2022 in malicious spam campaigns. Security researchers have noted overlaps between [TA551](https://attack.mitre.org/groups/G0127) activity and [SVCReady](https://attack.mitre.org/software/S1064) distribution, including similarities in file names, lure images, and identical grammatical errors.(Citation: HP SVCReady Jun 2022)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S1064', 'external_id': 'S1064'}, {'source_name': 'HP SVCReady Jun 2022', 'description': 'Schlapfer, Patrick. (2022, June 6). A New Loader Gets Ready. Retrieved December 13, 2022.', 'url': 'https://threatresearch.ext.hp.com/svcready-a-new-loader-reveals-itself/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['SVCReady'],False,"['Manikantan Srinivasan, NEC Corporation India', 'Akiko To, NEC Corporation', 'Pooja Natarajan, NEC Corporation India']",['Windows'],True
